id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
155645,PAK-2014-1-768-209,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,3,"""Press Trust of India,2014-11-01,Clashes kill 7 soldiers, 20 militants in northwest Pakistan"";""BBC Monitoring South Asia,2014-11-02,Clashes in Pakistan's Orakzai, Khyber areas reportedly kill 38"";""BBC Monitoring South Asia,2014-11-02,Banned militant group could be involved in Pakistan check post attack - report""",Press Trust of India;BBC Monitoring South Asia;BBC Monitoring South Asia,2014-11-01;2014-11-02;2014-11-02,"Clashes kill 7 soldiers, 20 militants in northwest Pakistan;Clashes in Pakistan's Orakzai, Khyber areas reportedly kill 38;Banned militant group could be involved in Pakistan check post attack - report",PTI,2,Sherin Darra area,Shireen Darra area,Federally Administered Tribal Areas,Orakzai Agency,33.776690,70.934490,POINT (70.934490 33.776690),178342,Pakistan,770,Asia,1,1,11/01/2014 00:00:00,11/01/2014 00:00:00,8,20,0,0,28,28,28,
155648,PAK-2014-1-844-5.1,2014,True,Clear,1,404,404,Pakistan: Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,2,"""BBC Monitoring South Asia,2014-11-02,Pakistani air strikes reportedly kill 13 suspected Lashkar-i-Islam members"";""Press Trust of India,2014-11-02,13 militants killed in airstrikes""",BBC Monitoring South Asia;Press Trust of India,2014-11-02;2014-11-02,Pakistani air strikes reportedly kill 13 suspected Lashkar-i-Islam members;13 militants killed in airstrikes,officials,2,Malikdin Khel Area,"Nala-Malikdin Khel, Akkakhel and Sipah areas",Federally Administered Tribal Areas,Khyber Agency,33.911129,71.294101,POINT (71.294101 33.911129),178343,Pakistan,770,Asia,1,1,11/01/2014 00:00:00,11/01/2014 00:00:00,1,4,0,0,5,5,4,
155697,PAK-2014-1-844-6,2014,True,Clear,1,404,404,Pakistan: Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,2,"""BBC Monitoring South Asia,2014-11-02,Pakistani air strikes reportedly kill 13 suspected Lashkar-i-Islam members"";""Press Trust of India,2014-11-02,13 militants killed in airstrikes""",BBC Monitoring South Asia;Press Trust of India,2014-11-02;2014-11-02,Pakistani air strikes reportedly kill 13 suspected Lashkar-i-Islam members;13 militants killed in airstrikes,BBC,1,Bara Town,Bara town,Federally Administered Tribal Areas,Khyber Agency,33.914722,71.468056,POINT (71.468056 33.914722),178343,Pakistan,770,Asia,1,1,11/02/2014 00:00:00,11/02/2014 00:00:00,1,0,0,0,1,1,1,
155698,PAK-2014-1-844-7,2014,True,Clear,1,404,404,Pakistan: Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,2,"""BBC Monitoring South Asia,2014-11-02,Pakistani air strikes reportedly kill 13 suspected Lashkar-i-Islam members"";""Press Trust of India,2014-11-02,13 militants killed in airstrikes""",BBC Monitoring South Asia;Press Trust of India,2014-11-02;2014-11-02,Pakistani air strikes reportedly kill 13 suspected Lashkar-i-Islam members;13 militants killed in airstrikes,BBC,2,Tirah Valley,Tirah Valley,Federally Administered Tribal Areas,Khyber Agency,33.812500,70.676944,POINT (70.676944 33.812500),178342,Pakistan,770,Asia,1,1,11/02/2014 00:00:00,11/02/2014 00:00:00,1,0,0,0,1,1,1,
155703,PAK-2014-1-768-210,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,2,"""Press Trust of India,2014-11-02,54 killed, 200 wounded in Pak suicide attack at Wagah Border"";""Press Trust of India,2014-11-03,3 militant factions claim Pak suicide attack at Wagah Border""",Press Trust of India;Press Trust of India,2014-11-02;2014-11-03,"54 killed, 200 wounded in Pak suicide attack at Wagah Border;3 militant factions claim Pak suicide attack at Wagah Border",officials,1,Wagah border,Wagah border,Punjab Province,Lahore District,31.589360,74.575880,POINT (74.575880 31.589360),175470,Pakistan,770,Asia,1,1,11/02/2014 00:00:00,11/02/2014 00:00:00,3,1,57,0,61,61,61,
155706,PAK-2014-1-768-211,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Press Trust of India,2014-11-03,Airstrikes kill 13 militants in Pakistan""",Press Trust of India,2014-11-03,Airstrikes kill 13 militants in Pakistan,officials,3,Khyber Agency,"Spin Qabar, Gud Malang and Dro Adda areas of Khyber ",Federally Administered Tribal Areas,Khyber Agency,33.961134,71.057703,POINT (71.057703 33.961134),178343,Pakistan,770,Asia,1,1,11/03/2014 00:00:00,11/03/2014 00:00:00,0,8,0,0,8,8,8,
155708,PAK-2014-1-768-212,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Press Trust of India,2014-11-03,Airstrikes kill 13 militants in Pakistan""",Press Trust of India,2014-11-03,Airstrikes kill 13 militants in Pakistan,security official,2,Sherin Darra area,Shireen Darra area,Federally Administered Tribal Areas,Orakzai Agency,33.776690,70.934490,POINT (70.934490 33.776690),178342,Pakistan,770,Asia,1,1,11/03/2014 00:00:00,11/03/2014 00:00:00,0,5,0,0,5,5,5,
155715,PAK-2014-1-844-8,2014,True,Clear,1,404,404,Pakistan: Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,1,"""Press Trust of India,2014-11-05,Pak forces kill five militants""",Press Trust of India,2014-11-05,Pak forces kill five militants,security official,2,Tirah Valley,Tirah Valley,Federally Administered Tribal Areas,Khyber Agency,33.812500,70.676944,POINT (70.676944 33.812500),178342,Pakistan,770,Asia,1,1,11/05/2014 00:00:00,11/05/2014 00:00:00,0,5,0,0,5,5,5,
155718,PAK-2014-1-844-9.1,2014,True,Clear,1,404,404,Pakistan: Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,1,"""Press Trust of India,2014-11-07,Army kills five militants in Pakistan""",Press Trust of India,2014-11-07,Army kills five militants in Pakistan,security forces,2,Akakhel Area,Akakhel and Sipah areas of Khyber district.,Federally Administered Tribal Areas,Khyber Agency,33.843346,70.983627,POINT (70.983627 33.843346),178342,Pakistan,770,Asia,1,1,11/07/2014 00:00:00,11/07/2014 00:00:00,0,3,0,0,3,2,3,
155802,PAK-2014-1-768-213,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Agence France Presse,2014-11-08,17 militants killed in Pakistan tribal district: officials""",Agence France Presse,2014-11-08,17 militants killed in Pakistan tribal district: officials,officials,1,Bara Town,Bara town,Federally Administered Tribal Areas,Khyber Agency,33.914722,71.468056,POINT (71.468056 33.914722),178343,Pakistan,770,Asia,1,1,11/08/2014 00:00:00,11/08/2014 00:00:00,0,17,0,0,17,17,17,
155804,PAK-2014-1-844-10.1,2014,True,Clear,1,404,404,Pakistan: Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,3,"""Agence France Presse,2014-11-09,Pakistan air strikes kill 13 militants"";""Dawn News,2014-11-09,Security forces kill 27 militants, destroy 10 hideouts in Khyber Agency: ISPR"";""BBC Monitoring South Asia,2014-11-11,Pakistan Taleban faction says key commander killed in airstrike - paper""",Agence France Presse;Dawn News;BBC Monitoring South Asia,2014-11-09;2014-11-09;2014-11-11,"Pakistan air strikes kill 13 militants;Security forces kill 27 militants, destroy 10 hideouts in Khyber Agency: ISPR;Pakistan Taleban faction says key commander killed in airstrike - paper",military statement,2,Akakhel Area,Akakhel area,Federally Administered Tribal Areas,Khyber Agency,33.843346,70.983627,POINT (70.983627 33.843346),178342,Pakistan,770,Asia,1,1,11/09/2014 00:00:00,11/09/2014 00:00:00,1,7,0,0,8,13,8,
155806,PAK-2014-1-768-214,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Agence France Presse,2014-11-10,Clash kills two soldiers, four militants in Pakistan""",Agence France Presse,2014-11-10,"Clash kills two soldiers, four militants in Pakistan",military statement,2,Ghar Lamai area,Ghar lamai area ,Federally Administered Tribal Areas,North Waziristan,32.939670,69.684910,POINT (69.684910 32.939670),176900,Pakistan,770,Asia,1,1,11/10/2014 00:00:00,11/10/2014 00:00:00,2,4,0,0,6,6,6,
155810,PAK-2014-1-768-215,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Press Trust of India,2014-11-11,4 security personnel, 15 militants killed in Pakistan attacks""",Press Trust of India,2014-11-11,"4 security personnel, 15 militants killed in Pakistan attacks",Dawn News,2,Sherin Darra area,Shirin Dara area,Federally Administered Tribal Areas,Orakzai Agency,33.776690,70.934490,POINT (70.934490 33.776690),178342,Pakistan,770,Asia,1,1,11/11/2014 00:00:00,11/11/2014 00:00:00,4,15,0,0,19,19,19,
155812,PAK-2014-1-844-11,2014,True,Clear,1,404,404,Pakistan: Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,1,"""Press Trust of India,2014-11-11,6 soldiers, 24 militants killed in Pakistan attacks""",Press Trust of India,2014-11-11,"6 soldiers, 24 militants killed in Pakistan attacks",PTI,2,Akakhel Area,Akakhel area,Federally Administered Tribal Areas,Khyber Agency,33.843346,70.983627,POINT (70.983627 33.843346),178342,Pakistan,770,Asia,1,1,11/11/2014 00:00:00,11/11/2014 00:00:00,0,9,0,0,9,9,9,
155819,PAK-2014-1-768-216,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Press Trust of India,2014-11-11,37 militants, 6 soldiers killed in Pakistan""",Press Trust of India,2014-11-11,"37 militants, 6 soldiers killed in Pakistan",military statement,2,Daras Village,Daras area,Federally Administered Tribal Areas,Khyber Agency,33.809850,70.926560,POINT (70.926560 33.809850),178342,Pakistan,770,Asia,1,1,11/11/2014 00:00:00,11/11/2014 00:00:00,0,13,0,0,13,13,13,
155823,PAK-2014-1-768-217,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Press Trust of India,2014-11-12,Air strikes kill 19 militants in Pakistan""",Press Trust of India,2014-11-12,Air strikes kill 19 militants in Pakistan,military statement,2,Sandapal Town,Sandapal area,Federally Administered Tribal Areas,Khyber Agency,33.825702,70.848035,POINT (70.848035 33.825702),178342,Pakistan,770,Asia,1,1,11/12/2014 00:00:00,11/12/2014 00:00:00,0,19,0,0,19,19,19,
155827,PAK-2014-1-768-218,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Associated Press Newswires,2014-11-14,Pakistan airstrikes kill 30 militants in northwest""",Associated Press Newswires,2014-11-14,Pakistan airstrikes kill 30 militants in northwest,miitary,1,Datta Khel Town,Datta Khel town,Federally Administered Tribal Areas,North Waziristan,32.908333,69.744722,POINT (69.744722 32.908333),176900,Pakistan,770,Asia,1,1,11/14/2014 00:00:00,11/14/2014 00:00:00,0,30,0,0,30,30,30,
155829,PAK-2014-1-639-1,2014,True,Clear,1,325,325,Pakistan: Balochistan,709,709,Government of Pakistan - BLA,142,142,Government of Pakistan,287,287,BLA,2,"""BBC Monitoring South Asia,2014-11-14,Pakistan paramilitary says several militants killed in Balochistan operation"";""Press Trust of India,2014-11-15,6 militants killed, 8 captured in raids in Pak""",BBC Monitoring South Asia;Press Trust of India,2014-11-14;2014-11-15,"Pakistan paramilitary says several militants killed in Balochistan operation;6 militants killed, 8 captured in raids in Pak",FC spokesman,3,Bolan District,Bolan district,Balochistan Province,Bolan District,29.211453,67.732730,POINT (67.732730 29.211453),171856,Pakistan,770,Asia,1,1,11/14/2014 00:00:00,11/14/2014 00:00:00,0,6,0,0,6,6,6,
155832,PAK-2014-1-768-219,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Agence France Presse,2014-11-16,Three soldiers, 34 militants killed in northwest Pakistan: military""",Agence France Presse,2014-11-16,"Three soldiers, 34 militants killed in northwest Pakistan: military",military,1,Datta Khel Town,Datta Khel town,Federally Administered Tribal Areas,North Waziristan,32.908333,69.744722,POINT (69.744722 32.908333),176900,Pakistan,770,Asia,1,1,11/16/2014 00:00:00,11/16/2014 00:00:00,0,7,0,0,7,7,7,
155833,PAK-2014-1-768-220,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Agence France Presse,2014-11-16,Three soldiers, 34 militants killed in northwest Pakistan: military""",Agence France Presse,2014-11-16,"Three soldiers, 34 militants killed in northwest Pakistan: military",military,1,Datta Khel Town,Datta Khel town,Federally Administered Tribal Areas,North Waziristan,32.908333,69.744722,POINT (69.744722 32.908333),176900,Pakistan,770,Asia,1,1,11/16/2014 00:00:00,11/16/2014 00:00:00,0,27,0,0,27,27,27,
155834,PAK-2014-1-768-221,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,2,"""Reuters News,2014-11-16,Four Pakistani soldiers dead, eight missing after checkpoint attack"";""Press Trust of India,2014-11-16,27 militants, 5 soldiers killed in Pakistan""",Reuters News;Press Trust of India,2014-11-16;2014-11-16,"Four Pakistani soldiers dead, eight missing after checkpoint attack;27 militants, 5 soldiers killed in Pakistan", military sources,1,Datta Khel Town,Datta Khel town,Federally Administered Tribal Areas,North Waziristan,32.908333,69.744722,POINT (69.744722 32.908333),176900,Pakistan,770,Asia,1,1,11/16/2014 00:00:00,11/16/2014 00:00:00,5,0,0,0,5,5,5,
156000,PAK-2014-1-768-222.1,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""BBC Monitoring South Asia,2014-11-17,Wagah attack suspects among those killed in Pakistan airstrikes - military""",BBC Monitoring South Asia,2014-11-17,Wagah attack suspects among those killed in Pakistan airstrikes - military,army sources,3,Orakzai Agency,Orakzai,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,11/17/2014 00:00:00,11/17/2014 00:00:00,1,12,0,0,13,13,13,
156003,PAK-2014-1-844-12,2014,True,Clear,1,404,404,Pakistan: Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,1,"""BBC Monitoring South Asia,2014-11-18,Programme summary of Pakistan's AVT Khyber News 1600 gmt 18 Nov 14""",BBC Monitoring South Asia,2014-11-18,Programme summary of Pakistan's AVT Khyber News 1600 gmt 18 Nov 14,reports,2,Bara Town,Bara area,Federally Administered Tribal Areas,Khyber Agency,33.914722,71.468056,POINT (71.468056 33.914722),178343,Pakistan,770,Asia,1,1,11/18/2014 00:00:00,11/18/2014 00:00:00,0,10,0,0,10,10,10,
156004,PAK-2014-1-844-13,2014,True,Clear,1,404,404,Pakistan: Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,1,"""BBC Monitoring South Asia,2014-11-18,FULLER: Key militant commander among six killed in Pakistan air strikes""",BBC Monitoring South Asia,2014-11-18,FULLER: Key militant commander among six killed in Pakistan air strikes,private media,2,Malikdin Khel Area,Malikdin Khel area,Federally Administered Tribal Areas,Khyber Agency,33.911129,71.294101,POINT (71.294101 33.911129),178343,Pakistan,770,Asia,1,1,11/18/2014 00:00:00,11/18/2014 00:00:00,0,6,0,0,6,6,6,
156005,PAK-2014-1-768-223,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Agence France Presse,2014-11-18,Grenade attack kills two policemen in NW Pakistan""",Agence France Presse,2014-11-18,Grenade attack kills two policemen in NW Pakistan,police,2,Shabqadar Town,Shabqadar area,Khyber Pakhtunkwa Province,Charsadda District,34.218917,71.557903,POINT (71.557903 34.218917),179064,Pakistan,770,Asia,1,1,11/18/2014 00:00:00,11/18/2014 00:00:00,2,0,0,0,2,2,2,
156010,PAK-2014-1-768-279,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,3,"""Agence France Presse,2014-11-21,Motorbike bomb kills soldier in northwest Pakistan"";""Agence France Presse,2014-11-21,Motorbike bomb kills two soldiers in northwest Pakistan"";""SATP,2014-12-31,Incidents and Statements involving TTP: 2014""",Agence France Presse;Agence France Presse;SATP,2014-11-21;2014-11-21;2014-12-31,Motorbike bomb kills soldier in northwest Pakistan;Motorbike bomb kills two soldiers in northwest Pakistan;Incidents and Statements involving TTP: 2014,"officials, SATP",1,Peshawar Town,Peshawar town,Khyber Pakhtunkwa Province,Peshawar District,34.016667,71.583333,POINT (71.583333 34.016667),179064,Pakistan,770,Asia,1,1,11/21/2014 00:00:00,11/21/2014 00:00:00,2,0,0,0,2,2,2,
156015,PAK-2014-1-768-224,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,2,"""Press Trust of India,2014-11-21,22 militants killed in northwest Pak"";""BBC Monitoring South Asia,2014-11-22,Pakistan Army says 22 suspected militants killed in tribal area air strikes""",Press Trust of India;BBC Monitoring South Asia,2014-11-21;2014-11-22,22 militants killed in northwest Pak;Pakistan Army says 22 suspected militants killed in tribal area air strikes,army statement,1,Sandapal Town,Sandapal town,Federally Administered Tribal Areas,Khyber Agency,33.825702,70.848035,POINT (70.848035 33.825702),178342,Pakistan,770,Asia,1,1,11/21/2014 00:00:00,11/21/2014 00:00:00,0,22,0,0,22,22,22,
156017,PAK-2014-1-768-225,2014,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""BBC Monitoring South Asia,2014-11-24,Politician, party worker killed in Karachi violence""",BBC Monitoring South Asia,2014-11-24,"Politician, party worker killed in Karachi violence",Dawn News,1,Karachi Town,Karachi town,Sindh Province,Karachi District,24.860000,67.010000,POINT (67.010000 24.860000),165375,Pakistan,770,Asia,1,1,11/24/2014 00:00:00,11/24/2014 00:00:00,1,0,0,0,1,1,1,
